IDCLIENTE;MES;VLVENDA;QTVENDA;QTPARCELAS;QTESTABEL
31310;2019-10;46632,0367;645;645;1
31310;2019-11;54858,98632;703;714;1
31310;2019-12;8875,606647;144;144;1
31310;2020-01;133376,3281;1048;1111;1
31310;2020-06;107128,81;1171;1232;1
31310;2020-07;119902,1704;1326;1394;1
31310;2020-08;127828,6299;1496;1559;1
31310;2020-09;133695,6193;1510;1596;1
31310;2020-10;163871,7164;1525;1672;1
31310;2020-11;150898,2843;1501;1676;1
31310;2020-12;176004,3447;1685;1782;1
31310;2021-01;181239,0005;1554;1733;1
31310;2021-02;166528,5048;1651;1791;1
31310;2021-03;131526,9132;1678;1745;1
31310;2021-04;131936,949;1640;1727;1
31310;2021-05;155833,3246;1957;2019;1
31310;2021-06;138567,0418;1991;2030;1
31312;2019-05;1150,274714;24;24;1
31312;2019-06;46794,86305;769;786;1
31312;2019-07;23471,51609;591;595;1
31312;2019-08;23803,69855;621;626;1
31312;2019-09;23488,49866;621;622;1
31312;2019-10;26721,60489;713;715;1
31312;2019-11;21043,94086;587;587;1
31312;2019-12;32036,56363;770;775;1
31312;2020-01;11777,65785;318;318;1
31312;2020-02;4396,636979;124;125;1
31312;2020-03;28166,20459;528;531;1
31312;2020-04;12120,32512;332;334;1
31312;2020-05;3738,769817;107;107;1
31315;2019-01;38796,36164;265;378;1
31315;2019-02;76259,77263;492;650;1
31315;2019-03;119989,9844;653;970;1
31315;2019-04;140540,1512;638;935;1
31315;2019-05;163972,9237;1056;1396;1
31315;2019-06;109198,5326;668;905;1
31315;2019-07;141048,9551;703;1005;1
31315;2019-08;153390,8784;726;1058;1
31315;2019-09;144930,674;808;1146;1
31315;2019-10;165976,9317;866;1208;1
31315;2019-11;221133,7462;1023;1518;1
31315;2019-12;189206,5292;928;1290;1
31315;2020-01;216751,3544;951;1448;1
31315;2020-02;223076,955;1021;1598;1
31315;2020-03;115317,6592;575;878;1
31315;2020-04;31865,8847;117;172;1
31315;2020-05;68159,33158;193;337;1
31315;2020-06;46735,51565;153;243;1
31315;2020-07;137564,4055;470;683;1
31315;2020-08;238744,7901;940;1421;1
31315;2020-09;232585,5751;918;1351;1
31315;2020-10;241165,1619;918;1441;1
31315;2020-11;205050,3471;896;1356;1
31315;2020-12;140412,8711;768;1083;1
31315;2021-01;166104,0452;623;1041;1
31315;2021-02;186531,4638;698;1123;1
31315;2021-03;14692,6651;58;88;1
31315;2021-04;166341,5603;666;1043;1
31315;2021-05;175592,8376;680;1095;1
31315;2021-06;139786,9341;543;843;1
31316;2019-05;169,0564621;2;2;1
31316;2019-06;10412,1875;41;95;1
31316;2019-07;9580,429704;69;140;1
31316;2019-08;9096,928223;76;125;1
31316;2019-09;14302,17669;140;183;2
31316;2019-10;19509,11572;186;254;2
31316;2019-11;19463,47048;186;240;2
31316;2019-12;19216,64804;198;240;2
31316;2020-01;32441,93507;355;399;2
31316;2020-02;27091,29804;257;358;2
31316;2020-03;24739,72266;265;309;1
31316;2020-04;4693,007387;64;64;1
31316;2020-05;9265,984685;90;118;1
31316;2020-06;22044,03284;215;247;1
31316;2020-07;34415,66926;316;392;1
31316;2020-08;58749,14924;433;746;1
31316;2020-09;88427,34927;546;1170;1
31316;2020-10;89586,06226;504;1253;1
31316;2020-11;77312,15738;489;908;1
31316;2020-12;80072,00412;494;952;1
31316;2021-01;83480,01334;534;1063;1
31316;2021-02;56968,91707;404;761;1
31316;2021-03;44495,0184;391;576;1
31316;2021-04;34642,64447;314;455;1
31316;2021-05;46989,58174;402;668;1
31316;2021-06;41934,7259;385;561;1
31335;2019-05;2,284982482;0;0;1
31335;2019-06;4149,813811;176;176;1
31335;2019-07;3828,324392;170;170;1
31335;2019-08;4727,960078;208;208;1
31335;2019-09;8353,001004;348;348;1
31335;2019-10;6909,112957;285;285;1
31335;2019-11;6852,449199;275;275;1
31335;2019-12;6607,361978;268;268;1
31335;2020-01;6059,366054;248;248;1
31335;2020-02;6394,279745;256;256;1
31335;2020-03;4801,700271;196;196;1
31335;2020-04;4179,152986;163;163;1
31335;2020-05;5734,784293;223;223;1
31335;2020-06;6581,694008;249;249;1
31335;2020-07;7109,285039;282;282;1
31335;2020-08;8689,914054;329;329;1
31335;2020-09;11446,54739;397;397;1
31335;2020-10;11356,2563;360;360;1
31335;2020-11;8447,724952;297;297;1
31335;2020-12;6253,003087;219;219;1
31335;2021-01;8236,916277;294;294;1
31335;2021-02;6824,439122;253;253;1
31335;2021-03;7111,261548;254;254;1
31335;2021-04;8588,609356;300;300;1
31335;2021-05;8697,092707;306;306;1
31335;2021-06;7527,242609;275;275;1
31336;2019-05;1,579768254;2;2;1
31336;2019-06;42847,51723;1445;1445;1
31336;2019-07;44829,68406;1591;1591;1
31336;2019-08;49049,98756;1709;1709;1
31336;2019-09;46548,83527;1556;1556;1
31336;2019-10;56167,06471;2003;2003;1
31336;2019-11;53793,06796;1763;1763;1
31336;2019-12;51136,81403;1569;1569;1
31336;2020-01;54705,70008;1695;1695;1
31336;2020-02;51582,34027;1621;1621;1
31336;2020-03;36415,86993;1227;1227;1
31336;2020-04;20521,01585;790;790;1
31336;2020-05;25040,55905;916;916;1
31336;2020-06;28362,35355;964;964;1
31336;2020-07;20029,75531;712;712;1
31340;2019-01;28427,81791;1210;1211;1
31340;2019-02;72546,20736;2723;2725;1
31340;2019-03;80423,35042;3311;3311;1
31340;2019-04;81622,89669;3273;3273;1
31340;2019-05;82132,58527;3374;3375;1
31340;2019-06;81744,85257;3402;3402;1
31340;2019-07;70803,45921;3163;3163;1
31340;2019-08;74268,55001;3357;3357;1
31340;2019-09;79934,74099;3375;3375;1
31340;2019-10;80494,95214;3473;3473;1
31340;2019-11;76772,28041;3531;3532;1
31340;2019-12;87539,87612;3718;3718;1
31340;2020-01;74665,33466;3349;3349;1
31340;2020-02;72302,3377;3280;3280;1
31340;2020-03;76403,28317;3256;3256;1
31340;2020-04;83827,46328;3591;3591;1
31340;2020-05;93376,42642;3817;3817;1
31340;2020-06;85108,89822;3596;3596;1
31340;2020-07;81257,52024;3509;3509;1
31340;2020-08;86517,1308;3684;3684;1
31340;2020-09;92223,03813;3737;3737;1
31340;2020-10;94326,01225;3834;3834;1
31340;2020-11;91288,04772;3813;3813;1
31340;2020-12;110533,2754;4322;4324;1
31340;2021-01;104750,4053;4198;4198;1
31340;2021-02;84992,97698;3372;3372;1
31340;2021-03;94182,06501;3743;3743;1
31340;2021-04;105456,0513;4019;4019;1
31340;2021-05;111322,2275;4383;4383;1
31340;2021-06;89316,86735;3720;3720;1
31349;2019-01;159,5847941;3;3;1
31349;2019-02;183,6570233;6;6;1
31349;2019-03;160,9045157;4;4;1
31349;2019-04;216,0409605;3;4;1
31349;2019-05;1083,123418;40;40;1
31349;2019-06;1255,596646;40;40;1
31349;2019-07;0,063448153;0;0;1
31350;2019-01;13418,59916;97;97;1
31350;2019-02;9581,413113;79;79;1
31350;2019-03;11972,32147;96;96;1
31350;2019-04;9013,29106;84;84;1
31350;2019-05;9163,662723;92;92;1
31350;2019-06;10702,74742;116;116;2
31350;2019-07;6574,76155;56;56;2
31350;2019-08;8517,495875;110;110;1
31350;2019-09;7096,828591;55;55;2
31350;2019-10;11715,18417;89;89;1
31350;2019-11;12675,03348;99;99;1
31350;2019-12;31350,45009;208;209;1
31350;2020-01;10786,35435;80;80;1
31350;2020-02;8811,654839;72;72;1
31350;2020-03;5091,62891;49;49;1
31350;2020-04;2023,170702;16;16;1
31350;2020-05;1686,244808;13;13;1
31350;2020-06;2672,76776;22;22;1
31350;2020-07;3421,430925;33;33;1
31350;2020-08;4708,743668;45;45;1
31350;2020-09;5321,264392;48;48;1
31350;2020-10;8776,404305;77;77;1
31350;2020-11;8200,260208;73;73;1
31350;2020-12;25630,92054;235;235;1
31350;2021-01;13226,34341;167;167;1
31350;2021-02;9978,593174;120;120;1
31350;2021-03;8738,767658;119;119;1
31350;2021-04;9817,74502;128;128;1
31350;2021-05;6812,880994;147;147;1
31350;2021-06;7729,203534;222;222;1
31358;2019-05;3979,481775;34;34;1
31358;2019-06;354992,0187;4224;4224;1
31358;2019-07;335760,0982;4186;4186;1
31358;2019-08;373348,2159;4434;4434;1
31358;2019-09;358134,642;4169;4169;1
31358;2019-10;346578,4904;4191;4191;1
31358;2019-11;350384,8974;4152;4152;1
31358;2019-12;338381,9299;3623;3623;1
31358;2020-01;375366,3778;4369;4369;2
31358;2020-02;29364,69453;369;369;1
31358;2020-03;278731,306;3125;3125;2
31358;2020-04;74888,32259;949;949;2
31358;2020-05;166123,2903;2041;2041;2
31358;2020-06;206233,0385;2399;2399;2
31358;2020-07;90699,41889;1155;1155;2
31358;2020-08;181665,7598;2285;2285;2
31358;2020-09;283288,4731;3330;3330;2
31358;2020-10;359643,0674;3966;3966;2
31358;2020-11;388935,4221;4083;4083;2
31358;2020-12;369539,2088;3955;3955;2
31358;2021-01;344069,5853;3680;3680;2
31358;2021-02;280229,3824;3118;3118;2
31358;2021-03;129094,9667;1636;1636;2
31358;2021-04;324066,3788;3458;3458;2
31358;2021-05;423020,0096;4377;4377;2
31358;2021-06;430839,821;4320;4320;2
31363;2019-05;144,5124409;4;5;1
31363;2019-06;10326,3007;130;165;1
31363;2019-07;10149,1748;132;172;1
31363;2019-08;11224,30272;167;210;1
31363;2019-09;11124,90475;146;202;1
31363;2019-10;9384,669545;154;192;1
31363;2019-11;14283,64852;141;193;1
31363;2019-12;10070,10605;168;198;1
31363;2020-01;8722,733678;134;165;1
31363;2020-02;7718,027372;141;177;1
31363;2020-03;7403,55083;134;159;1
31363;2020-04;9352,44951;108;142;1
31363;2020-05;12483,91905;165;194;1
31363;2020-06;7870,127137;127;145;1
31363;2020-07;7889,621343;120;140;1
31363;2020-08;10305,73062;129;162;1
31363;2020-09;8444,909133;119;144;1
31363;2020-10;10157,01905;130;152;1
31363;2020-11;7855,313789;112;131;1
31363;2020-12;2198,477502;30;34;1
31364;2019-05;334,1153631;3;3;1
31364;2019-06;45614,15691;441;1198;1
31364;2019-07;48805,17075;451;1301;1
31364;2019-08;41583,02016;429;1095;1
31364;2019-09;33297,89961;338;842;1
31364;2019-10;39129,96657;377;1028;1
31364;2019-11;40465,30131;360;984;1
31364;2019-12;79971,96827;783;1850;1
31364;2020-01;21843,40265;239;575;1
31364;2020-02;28739,77322;325;716;1
31364;2020-03;15863,77123;168;352;1
31364;2020-04;114,8553896;1;3;1
31364;2020-05;1458,720933;11;30;1
31364;2020-06;2068,489232;15;30;1
31364;2020-07;32119,39593;291;640;1
31364;2020-08;36026,20374;330;746;1
31364;2020-09;30651,48887;312;640;1
31364;2020-10;42560,78558;364;886;1
31364;2020-11;46290,45855;433;936;1
31364;2020-12;71449,64087;736;1398;1
31364;2021-01;13719,17162;139;278;1
31365;2019-06;64288,37486;415;502;1
31365;2019-07;46852,63323;396;443;1
31365;2019-08;49541,66746;335;392;1
31365;2019-09;54485,68933;289;335;1
31365;2019-10;50178,61158;324;371;1
31365;2019-11;91880,47294;478;582;1
31365;2019-12;78001,25518;541;613;1
31365;2020-01;21432,65585;187;202;1
31365;2020-02;42887,14244;238;268;1
31365;2020-03;31045,88902;153;182;1
31365;2020-07;1646,295075;6;9;1
31365;2020-08;33154,48225;176;203;1
31365;2020-09;41454,01818;244;266;1
31365;2020-10;49179,53391;268;298;1
31365;2020-11;85630,45879;449;521;1
31365;2020-12;77734,14958;492;543;1
31365;2021-01;20573,55179;143;153;1
31365;2021-02;22513,91985;150;162;1
31365;2021-03;237,5698821;1;1;1
31365;2021-04;25226,06899;167;190;1
31365;2021-05;46445,55403;285;333;1
31365;2021-06;52279,49983;294;362;1
31368;2019-06;5329,899587;22;24;1
31368;2019-07;4807,31365;21;23;1
31368;2019-08;2853,242199;12;14;1
31368;2019-09;3876,507628;13;15;1
31368;2019-10;1961,124142;9;11;1
31368;2019-11;3988,057613;16;17;1
31368;2019-12;5066,5036;19;25;1
31368;2020-01;1227,710581;5;5;1
31368;2020-02;2360,832686;9;13;1
31368;2020-03;1541,266406;6;6;1
31377;2019-01;2959,68535;67;85;1
31377;2019-02;8394,531624;169;202;1
31377;2019-03;15668,23566;244;321;1
31377;2019-04;17403,18336;249;350;1
31377;2019-05;21272,3736;325;437;1
31377;2019-06;13201,30581;246;295;1
31377;2019-07;10706,23852;163;221;1
31377;2019-08;12673,52445;225;290;1
31377;2019-09;16578,90808;241;299;1
31377;2019-10;16567,29116;228;291;1
31377;2019-11;19159,14659;286;354;1
31377;2019-12;20291,64946;403;469;1
31377;2020-01;9982,370707;196;219;1
31377;2020-02;8746,541539;186;211;1
31377;2020-03;5201,340526;117;134;1
31377;2020-04;23,35057475;1;1;1
31377;2020-05;3123,139373;53;56;1
31377;2020-06;5248,100052;85;99;1
31377;2020-07;4284,830467;68;85;1
31377;2020-08;7793,254324;135;158;1
31377;2020-09;9467,490534;154;172;1
31377;2020-10;16351,23997;184;242;1
31377;2020-11;8435,39513;142;167;1
31377;2020-12;18625,58595;322;363;1
31377;2021-01;5008,698285;92;104;1
31377;2021-02;4426,101445;86;105;1
31377;2021-03;2387,596269;51;58;1
31377;2021-04;3093,951155;57;71;1
31377;2021-05;6100,337655;118;140;1
31377;2021-06;4810,218399;102;112;1
31378;2019-05;216,7660383;2;2;1
31378;2019-06;7797,556323;38;48;1
31378;2019-07;6797,565959;35;36;1
31378;2019-08;4047,784026;22;23;1
31378;2019-09;11754,23694;58;82;1
31378;2019-10;26131,02606;125;191;1
31378;2019-11;40494,90569;187;270;1
31378;2019-12;30325,75793;158;219;1
31378;2020-01;19901,15027;102;138;1
31378;2020-02;8867,931593;42;57;1
31378;2020-03;5266,410867;26;37;1
31378;2020-04;288,0156577;1;2;1
31378;2020-05;2580,859752;8;14;1
31378;2020-06;5085,97072;18;27;1
31378;2020-07;5749,971197;22;31;1
31378;2020-08;3229,340641;17;23;1
31378;2020-09;4807,40038;24;35;1
31378;2020-10;8270,053658;41;52;1
31378;2020-11;11493,39187;55;77;1
31378;2020-12;15577,03085;73;93;1
31378;2021-01;11212,98035;52;68;1
31378;2021-02;4799,104465;28;33;1
31378;2021-03;1560,73889;6;9;1
31378;2021-04;2469,671074;10;16;1
31378;2021-05;7516,849478;31;43;1
31378;2021-06;5073,971177;23;34;1
31383;2019-01;15601,68218;319;370;1
31383;2019-02;19621,90835;365;459;1
31383;2019-03;22233,17126;466;547;1
31383;2019-04;20007,47819;419;521;1
31383;2019-05;31813,72865;659;794;1
31383;2019-06;60036,88313;1147;1447;1
31383;2019-07;58690,97454;1187;1462;1
31383;2019-08;64673,1373;1254;1538;1
31383;2019-09;61168,32519;1112;1326;1
31383;2019-10;56546,06369;1156;1359;1
31383;2019-11;63340,01148;1224;1511;1
31383;2019-12;95034,48685;1811;2164;1
31383;2020-01;56448,16763;1122;1357;1
31383;2020-02;54401,55613;1134;1340;1
31383;2020-03;42575,66684;857;1014;1
31383;2020-04;45177,79419;765;942;1
31383;2020-05;46360,49008;835;985;1
31383;2020-06;49317,99256;863;1015;1
31383;2020-07;53596,36413;957;1131;1
31383;2020-08;62103,46662;1150;1341;1
31383;2020-09;61561,48753;1199;1387;1
31383;2020-10;68432,62294;1319;1515;1
31383;2020-11;63203,55668;1173;1413;1
31383;2020-12;108365,6924;1981;2330;1
31383;2021-01;59769,86519;1098;1334;1
31383;2021-02;43652,20784;931;1063;1
31383;2021-03;35047,54245;738;850;1
31383;2021-04;58556,67651;1131;1284;1
31383;2021-05;80999,10651;1454;1738;1
31383;2021-06;61590,50741;1233;1494;1
31384;2019-01;22096,25595;329;351;1
31384;2019-02;14527,40464;243;270;1
31384;2019-04;29323,97125;338;368;1
31384;2019-05;25341,88537;343;345;1
31384;2019-06;31432,21351;333;388;1
31384;2019-07;32626,46144;381;438;1
31384;2019-08;28057,43443;345;405;1
31384;2019-09;31469,66748;323;365;1
31384;2019-10;26019,79227;303;356;1
31384;2019-11;24648,59328;301;342;1
31384;2019-12;22134,43982;226;242;1
31384;2020-01;2914,139566;36;36;1
31388;2019-02;44,21199933;2;2;1
31388;2019-03;1355,954187;63;63;1
31388;2019-04;1126,730666;53;53;1
31388;2019-05;1109,14581;56;56;2
31388;2019-06;1435,174379;67;67;2
31388;2019-07;1869,841903;96;96;2
31388;2019-08;2166,539275;113;113;2
31388;2019-09;2110,166617;99;99;2
31388;2019-10;2123,294844;107;107;2
31388;2019-11;2416,290271;109;109;2
31388;2019-12;2093,153576;87;87;2
31388;2020-01;1792,262585;85;85;2
31388;2020-02;1269,653453;61;61;2
31388;2020-03;781,3693068;40;40;2
31388;2020-05;20,11253775;0;0;1
31388;2020-06;291,7478312;13;13;2
31388;2020-07;968,3676377;43;43;2
31388;2020-08;1209,935616;50;50;2
31388;2020-09;1498,859028;65;65;2
31388;2020-10;1993,387962;81;81;2
31388;2020-11;2021,062814;78;78;2
31388;2020-12;1725,707103;72;72;2
31388;2021-01;1327,075367;56;56;1
31388;2021-02;1519,354941;67;67;1
31388;2021-03;699,5728534;28;28;1
31388;2021-04;645,4778625;29;29;1
31388;2021-05;1391,479736;64;64;1
31388;2021-06;1458,270998;71;71;1
31389;2019-05;6,163877336;1;1;1
31389;2019-06;23184,68405;55;67;1
31389;2019-07;28424,12168;71;90;1
31389;2019-08;19526,13904;63;74;1
31389;2019-09;13566,06432;48;55;1
31389;2019-10;3029,656572;12;20;1
31389;2019-11;1903,57383;4;4;1
31394;2019-06;33342,31525;769;769;1
31394;2019-07;23893,06391;583;583;1
31394;2019-08;25658,32717;603;603;1
31394;2019-09;22697,01449;569;569;1
31394;2019-10;22651,0235;551;551;1
31394;2019-11;30256,256;636;636;1
31394;2019-12;36115,42656;764;764;1
31394;2020-01;27371,02171;551;551;1
31394;2020-02;27145,10914;509;509;1
31394;2020-03;18153,67559;363;363;1
31397;2019-05;300,9321183;27;27;1
31397;2019-06;15594,35822;1113;1114;1
31397;2019-07;19467,76935;1377;1377;1
31397;2019-08;21116,93171;1508;1508;1
31397;2019-09;17319,93844;1331;1331;1
31397;2019-10;21905,35268;1629;1631;1
31397;2019-11;21918,03015;1579;1580;1
31397;2019-12;24787,92055;1604;1605;1
31397;2020-01;20235,0933;1354;1354;1
31397;2020-02;22748,24932;1576;1576;1
31397;2020-03;18697,20383;1238;1238;1
31397;2020-04;9364,948896;560;560;1
31397;2020-08;5071,790465;65;65;1
31397;2020-09;77203,58988;1033;1035;1
31397;2020-10;38089,2721;1067;1067;1
31397;2020-11;44197,56611;1038;1040;1
31397;2020-12;46779,86517;1061;1063;1
31397;2021-01;44290,0956;977;979;1
31397;2021-02;28115,14134;964;966;1
31397;2021-03;33517,57307;1155;1156;1
31397;2021-04;24750,54074;1104;1104;1
31397;2021-05;19930,37399;1016;1022;1
31397;2021-06;16289,36174;623;624;1
31398;2019-05;419,4589209;10;10;1
31398;2019-06;13446,43657;353;357;1
31398;2019-07;8779,272335;236;238;1
31399;2019-01;49756,42427;58;181;1
31399;2019-02;59099,59371;64;174;1
31399;2019-03;28211,14695;40;116;1
31399;2019-04;31760,6368;42;110;1
31399;2019-05;43086,6029;55;164;1
31399;2019-06;31050,75012;37;116;1
31399;2019-07;55389,19772;72;192;1
31399;2019-08;31399,34951;48;109;1
31399;2019-09;35757,54761;62;162;1
31399;2019-10;50637,23756;65;202;1
31399;2019-11;74946,04716;75;233;1
31399;2019-12;63445,08981;85;261;1
31399;2020-01;110362,052;88;295;1
31399;2020-02;52593,3459;68;233;1
31399;2020-03;31414,87418;58;141;1
31399;2020-04;28528,69701;28;79;1
31399;2020-05;34241,77534;44;134;1
31399;2020-06;50377,55218;69;216;1
31399;2020-07;58542,11694;75;192;1
31399;2020-08;29629,5372;51;155;1
31399;2020-09;29065,00377;54;144;1
31399;2020-10;37212,63253;55;141;1
31399;2020-11;97468,10845;61;193;1
31399;2020-12;41035,9352;32;100;1
31399;2021-01;50058,59079;59;233;1
31399;2021-02;34617,19008;37;90;1
31399;2021-03;5984,054384;10;37;1
31399;2021-04;4608,004142;7;37;1
31399;2021-05;9660,578363;7;32;1
31399;2021-06;20393,77025;21;82;1
31403;2019-05;2,666631327;0;0;1
31403;2019-06;5886,991786;14;21;1
31403;2019-07;7269,032977;16;23;1
31403;2019-08;6592,955416;11;23;1
31403;2019-09;70,96156077;0;0;1
31406;2019-06;4575,26249;71;79;1
31406;2019-07;8239,648778;153;172;1
31406;2019-08;8704,206359;164;184;1
31406;2019-09;8584,184024;179;188;1
31406;2019-10;8729,467411;152;183;1
31406;2019-11;1599,826578;10;22;1
31406;2019-12;9769,827292;138;156;1
31406;2020-01;8478,122717;186;201;1
31406;2020-02;10564,00741;193;213;1
31406;2020-03;6991,943154;142;164;1
31406;2020-04;17311,17522;213;259;1
31406;2020-05;14949,81201;237;266;1
31406;2020-06;12323,05993;229;258;1
31406;2020-07;14980,26572;274;288;1
31406;2020-08;13222,69154;291;300;1
31406;2020-09;11955,84147;237;248;1
31406;2020-10;12476,16925;245;261;1
31406;2020-11;8855,246013;198;206;1
31406;2020-12;7962,20223;176;181;1
31406;2021-01;5773,508564;132;142;1
31406;2021-02;7429,613514;173;192;1
31406;2021-03;7898,116401;217;225;1
31406;2021-04;11438,76604;269;286;1
31406;2021-05;12002,215;296;304;1
31406;2021-06;10734,41326;220;250;1
31408;2019-05;54,56102364;1;1;1
31408;2019-06;12463,86932;70;111;1
31408;2019-07;14116,64639;151;183;1
31408;2019-08;8762,3549;87;113;1
31408;2019-09;9163,967683;59;91;1
31408;2019-10;10920,84719;99;124;1
31408;2019-11;14240,68906;123;152;1
31408;2019-12;17617,60176;122;148;1
31408;2020-01;12810,67373;107;131;1
31408;2020-02;9228,647958;79;89;1
31408;2020-03;17609,75952;90;139;1
31408;2020-04;11783,31148;108;135;1
31408;2020-05;17085,68998;129;161;1
31408;2020-06;21304,86484;156;182;1
31408;2020-07;16314,13891;151;153;1
31408;2020-08;13960,87103;124;129;1
31408;2020-09;12189,13638;121;121;1
31408;2020-10;17570,19187;137;140;1
31408;2020-11;16365,68089;129;133;1
31408;2020-12;18638,33667;180;193;1
31408;2021-01;48680,61838;292;399;1
31408;2021-02;47093,92561;248;356;1
31408;2021-03;68031,93668;382;542;1
31408;2021-04;59631,82333;367;512;1
31408;2021-05;51756,41243;332;452;1
31408;2021-06;44237,70695;316;401;1
31409;2019-06;655,6726507;1;2;1
31409;2019-07;4138,114017;10;21;1
31409;2020-12;1561,27952;27;27;1
31409;2021-01;1270,365761;27;27;1
31409;2021-02;1487,557326;31;31;1
