IDCLIENTE;NOMEFANTASIA;FLSITUACAO;SGUF;IDSEGMENTACAO;IDMOEDA;
5770;Tamoio-de Aguiar;HABILITADO;INT;4474;9987;
5772;Correia-Valentin;HABILITADO;INT;5256;9987;
5779;Marinho e Santana Ltda.;HABILITADO;INT;7788;9987;
5780;Queirós-Pena;HABILITADO;INT;5256;9987;
5783;de Souza e Bittencourt Ltda.;HABILITADO;INT;5256;9987;
5790;Dias e Bonilha;HABILITADO;INT;5919;9987;
5813;Ávila Comercial Ltda.;HABILITADO;INT;7230;9987;
5842;Casanova e Madeira e Associados;HABILITADO;INT;5256;9987;
5843;Ortega e Paes;HABILITADO;INT;5256;9987;
5853;Valência e Saraiva e Filhos;HABILITADO;INT;1639;9987;
5857;Valentin e Molina;HABILITADO;INT;5256;9987;
5862;Galhardo-Delatorre;HABILITADO;INT;5256;9987;
5867;Pereira e Sepúlveda;HABILITADO;INT;5256;9987;
5891;Padilha e Zaragoça e Associados;HABILITADO;INT;2324;9987;
5900;Ferreira-Soto;HABILITADO;INT;4474;9987;
5901;Rodrigues e Associados;HABILITADO;INT;7981;9987;
5902;Cervantes Comercial Ltda.;HABILITADO;INT;5256;9987;
5909;Padrão-Ortega;HABILITADO;INT;5226;9987;
5912;Sandoval-Matias;HABILITADO;INT;2319;9987;
5915;Caldeira S.A.;HABILITADO;INT;5256;9987;
5916;Santana e Associados;HABILITADO;INT;1107;9987;
5917;Valentin e Filhos;HABILITADO;INT;7183;9987;
5918;Valdez e Filhos;HABILITADO;INT;5256;9987;
5921;Ferraz Comercial Ltda.;HABILITADO;INT;4963;9987;
5925;Zaragoça e Azevedo S.A.;HABILITADO;INT;9274;9987;
5926;Barreto Comercial Ltda.;HABILITADO;INT;5256;9987;
5931;Fontes e Ferreira Ltda.;HABILITADO;INT;5256;9987;
5944;Lira e Associados;HABILITADO;INT;5256;9987;
5946;Carrara Comercial Ltda.;HABILITADO;INT;7183;9987;
5947;Franco e Santana;HABILITADO;INT;9122;9987;
5952;Gusmão-Ávila;HABILITADO;INT;4963;9987;
5955;Prado e Carrara;HABILITADO;INT;4474;9987;
5966;Marinho e Filhos;HABILITADO;INT;5256;9987;
5967;Paz Ltda.;HABILITADO;INT;4478;9987;
5976;Beltrão e Prado;HABILITADO;INT;5256;9987;
5981;Soares-Saraiva;HABILITADO;INT;2229;9987;
5983;Solano-Cordeiro;HABILITADO;INT;2543;9987;
5987;Oliveira-Torres;HABILITADO;INT;5256;9987;
5990;Espinoza e Dias e Associados;HABILITADO;INT;5256;9987;
5991;Rivera Comercial Ltda.;HABILITADO;INT;5256;9987;
6000;Bezerra Comercial Ltda.;HABILITADO;INT;7981;9987;
6003;Dominato e Fernandes;HABILITADO;INT;5256;9987;
6009;da Silva e Associados;HABILITADO;INT;2319;9987;
6015;Neves e Rosa;HABILITADO;INT;5256;9987;
6016;Gomes e Feliciano;HABILITADO;INT;5919;9987;
6017;Soto-Godói;HABILITADO;INT;5256;9987;
6024;Gonçalves e Verdara;HABILITADO;INT;5256;9987;
6027;Rezende Comercial Ltda.;HABILITADO;INT;5256;9987;
6036;Queirós S.A.;HABILITADO;INT;9122;9987;
6044;Abreu-Batista;HABILITADO;INT;5256;9987;
6057;Delatorre-Prado;HABILITADO;INT;5256;9987;
6066;Branco Comercial Ltda.;HABILITADO;INT;8579;9987;
6072;Barreto S.A.;HABILITADO;INT;5256;9987;
6075;Quintana e Ramos e Filhos;HABILITADO;INT;7230;9987;
6111;Cruz e Perez S.A.;HABILITADO;INT;2736;9987;
6113;da Rosa e Romero;HABILITADO;INT;5256;9987;
6116;Zamana Comercial Ltda.;HABILITADO;INT;5256;9987;
6120;de Souza Comercial Ltda.;HABILITADO;INT;1107;9987;
6121;Padrão e Sandoval Ltda.;HABILITADO;INT;2319;9987;
6122;Caldeira e Valência e Filhos;HABILITADO;INT;5256;9987;
6124;Barreto Comercial Ltda.;HABILITADO;INT;7788;9987;
6126;Leal Comercial Ltda.;HABILITADO;INT;5256;9987;
6131;Lozano-Vila;HABILITADO;INT;5256;9987;
6132;Padilha e Correia;HABILITADO;INT;5256;9987;
6146;Teles Ltda.;HABILITADO;INT;5256;9987;
6148;Ortega e Teles;HABILITADO;INT;5256;9987;
6156;Escobar Comercial Ltda.;HABILITADO;INT;2736;9987;
6158;Galvão e Associados;HABILITADO;INT;4474;9987;
6160;Jimenes Comercial Ltda.;HABILITADO;INT;5919;9987;
6163;Bezerra e Rivera;HABILITADO;INT;7788;9987;
6164;Ramos Comercial Ltda.;HABILITADO;INT;5256;9987;
6167;Burgos e Filhos;HABILITADO;INT;5256;9987;
6172;Quintana e Associados;HABILITADO;INT;9853;9987;
6176;Grego e Neves;HABILITADO;INT;5256;9987;
6194;Santiago Comercial Ltda.;HABILITADO;INT;5256;9987;
62;Bonilha e Filhos;HABILITADO;INT;9417;9987;
6206;Rezende-Solano;HABILITADO;INT;5256;9987;
6218;Urias Comercial Ltda.;HABILITADO;INT;5256;9987;
6237;Ávila Ltda.;HABILITADO;INT;5256;9987;
624;Balestero-Pontes;HABILITADO;INT;7981;9987;
6257;das Neves e Prado Ltda.;HABILITADO;INT;7788;9987;
6264;Quintana Comercial Ltda.;HABILITADO;INT;7788;9987;
6269;Sandoval S.A.;HABILITADO;INT;7788;9987;
6282;Espinoza S.A.;HABILITADO;INT;5256;9987;
6285;Sandoval Comercial Ltda.;HABILITADO;INT;5256;9987;
6286;Padrão Comercial Ltda.;HABILITADO;INT;4474;9987;
6287;Grego Comercial Ltda.;HABILITADO;INT;5256;9987;
6289;Casanova Ltda.;HABILITADO;INT;4129;9987;
6298;Salgado e Ferreira;HABILITADO;INT;5256;9987;
6299;Cordeiro e Perez e Filhos;HABILITADO;INT;4478;9987;
6344;Furtado e Associados;HABILITADO;INT;5256;9987;
6358;Fontes e Filhos;HABILITADO;INT;5256;9987;
6371;Barros Comercial Ltda.;HABILITADO;INT;1107;9987;
6402;Ferreira Comercial Ltda.;HABILITADO;INT;2319;9987;
6408;Carmona e Filhos;HABILITADO;INT;5256;9987;
6438;Vasques e Rangel;HABILITADO;INT;5256;9987;
644;Ferreira e Matos e Filhos;HABILITADO;INT;7230;9987;
6445;Zambrano e Filhos;HABILITADO;INT;5256;9987;
6451;Verdara e Sandoval;HABILITADO;INT;5256;9987;
6452;Reis e Filhos;HABILITADO;INT;5256;9987;
6525;Marin Comercial Ltda.;HABILITADO;INT;5256;9987;
6530;Maldonado-Ortiz;HABILITADO;INT;5256;9987;
6576;Caldeira-Caldeira;HABILITADO;INT;5256;9987;
6578;Zamana e Associados;HABILITADO;INT;5256;9987;
6579;Franco Comercial Ltda.;HABILITADO;INT;5256;9987;
6584;Corona e Associados;HABILITADO;INT;5256;9987;
6598;Espinoza e Chaves;HABILITADO;INT;5256;9987;
6606;Pontes e Azevedo;HABILITADO;INT;8211;9987;
6615;Batista e Fontes;HABILITADO;INT;5256;9987;
6649;Corona Comercial Ltda.;HABILITADO;INT;2736;9987;
6656;Delgado S.A.;HABILITADO;INT;4478;9987;
6724;das Dores e Rios Ltda.;HABILITADO;INT;5256;9987;
6742;Queirós e Saraiva;HABILITADO;INT;5256;9987;
6767;Rodrigues-Romero;HABILITADO;INT;5256;9987;
6769;Aragão e Tamoio;HABILITADO;INT;5256;9987;
6795;Vasques e Aragão;HABILITADO;INT;5256;9987;
684;Rodrigues e Delgado e Filhos;HABILITADO;INT;4963;9987;
6865;Pacheco e Feliciano e Filhos;HABILITADO;INT;5256;9987;
6878;Sepúlveda e Marés;HABILITADO;INT;5256;9987;
6889;Lovato e Associados;HABILITADO;INT;5256;9987;
6896;Grego-Paz;HABILITADO;INT;5256;9987;
6900;Pontes e Delatorre;HABILITADO;INT;5256;9987;
6984;Bonilha-Fidalgo;HABILITADO;INT;5256;9987;
7013;Domingues e das Dores Ltda.;HABILITADO;INT;5256;9987;
7065;Ferraz-Duarte;HABILITADO;INT;5256;9987;
7072;Padrão e Molina e Associados;HABILITADO;INT;5256;9987;
7074;Madeira e Rezende;HABILITADO;INT;5256;9987;
7076;Santiago e Filhos;HABILITADO;INT;5256;9987;
7103;Godói Comercial Ltda.;HABILITADO;INT;7788;9987;
7186;Montenegro e Madeira S.A.;HABILITADO;INT;5256;9987;
724;Fidalgo-Camacho;HABILITADO;INT;9417;9987;
7257;Fidalgo e Associados;HABILITADO;INT;5256;9987;
7271;Quintana e Santiago;HABILITADO;INT;2736;9987;
7296;Estrada e Balestero Ltda.;HABILITADO;INT;5256;9987;
7336;das Neves-de Oliveira;HABILITADO;INT;4474;9987;
7353;Leon e Teles;HABILITADO;INT;5256;9987;
7354;Zaragoça e Filhos;HABILITADO;INT;5256;9987;
7362;de Aguiar-Lira;HABILITADO;INT;2324;9987;
7363;Solano Comercial Ltda.;HABILITADO;INT;5256;9987;
7364;Vega e Soto Ltda.;HABILITADO;INT;5256;9987;
7367;Pereira-Casanova;HABILITADO;INT;4474;9987;
7371;Batista-Vasques;HABILITADO;INT;1269;9987;
7372;Esteves e Maia;HABILITADO;INT;2736;9987;
7374;Rios Comercial Ltda.;HABILITADO;INT;4474;9987;
7376;Saraiva e Cervantes;HABILITADO;INT;5256;9987;
7378;Fontes Comercial Ltda.;HABILITADO;INT;4474;9987;
7379;Vasques e Filhos;HABILITADO;INT;8211;9987;
7380;Salazar e Ramires Ltda.;HABILITADO;INT;4474;9987;
7408;Ferreira-Quintana;HABILITADO;INT;5256;9987;
7415;Rios e Padrão;HABILITADO;INT;5256;9987;
7419;Rico Comercial Ltda.;HABILITADO;INT;5256;9987;
7448;Verdugo Comercial Ltda.;HABILITADO;INT;5256;9987;
7468;Assunção-da Silva;HABILITADO;INT;5256;9987;
7486;Ferreira-Chaves;HABILITADO;INT;4478;9987;
7489;Sales-de Oliveira;HABILITADO;INT;4474;9987;
7492;Marin-Salas;HABILITADO;INT;4478;9987;
7494;Soto e Colaço Ltda.;HABILITADO;INT;4478;9987;
7495;Neves e Ferraz e Associados;HABILITADO;INT;2736;9987;
7496;Verdara e Fidalgo Ltda.;HABILITADO;INT;5256;9987;
7501;Carrara e Perez;HABILITADO;INT;3298;9987;
7502;de Aguiar Comercial Ltda.;HABILITADO;INT;5919;9987;
7507;Feliciano S.A.;HABILITADO;INT;5256;9987;
7520;Matos e Abreu;HABILITADO;INT;5256;9987;
7523;Paz e Valência;HABILITADO;INT;5256;9987;
7524;Esteves-Vieira;HABILITADO;INT;5256;9987;
7525;Zambrano-Queirós;HABILITADO;INT;4478;9987;
7529;Meireles e Barreto;HABILITADO;INT;7183;9987;
7531;Gomes-Valdez;HABILITADO;INT;2736;9987;
7532;Marin Comercial Ltda.;HABILITADO;INT;5256;9987;
7538;Galindo S.A.;HABILITADO;INT;9122;9987;
7540;Rodrigues e de Aguiar S.A.;HABILITADO;INT;7230;9987;
7546;de Souza e Galhardo e Filhos;HABILITADO;INT;2736;9987;
7547;Dias Comercial Ltda.;HABILITADO;INT;5256;9987;
7548;Fernandes e Filhos;HABILITADO;INT;5256;9987;
7549;Mendonça-Quintana;HABILITADO;INT;1107;9987;
7551;Chaves e Serrano e Associados;HABILITADO;INT;2736;9987;
7559;Fernandes e Associados;HABILITADO;INT;9274;9987;
7561;Mendes-Montenegro;HABILITADO;INT;5256;9987;
7565;da Silva e Torres;HABILITADO;INT;4474;9987;
7571;Serna e Estrada e Associados;HABILITADO;INT;7183;9987;
7572;Fidalgo e Serna Ltda.;HABILITADO;INT;7736;9987;
7573;Galvão e Pedrosa;HABILITADO;INT;5256;9987;
7577;Santacruz e Associados;HABILITADO;INT;5256;9987;
7578;Martines-Valência;HABILITADO;INT;7230;9987;
7579;Vega S.A.;HABILITADO;INT;4478;9987;
7584;Estrada-Vila;HABILITADO;INT;3298;9987;
7585;Dominato Comercial Ltda.;HABILITADO;INT;4478;9987;
7596;Ortiz e Aragão S.A.;HABILITADO;INT;9122;9987;
7599;Valentin e Associados;HABILITADO;INT;5256;9987;
7606;Sandoval e da Cruz;HABILITADO;INT;4474;9987;
7622;Serrano-Ramos;HABILITADO;INT;5256;9987;
7623;Rios-Fernandes;HABILITADO;INT;1107;9987;
7626;Esteves-Estrada;HABILITADO;INT;5256;9987;
7629;Furtado-Rangel;HABILITADO;INT;5256;9987;
7631;Pontes Ltda.;HABILITADO;INT;5256;9987;
7632;Martines e Delvalle e Filhos;HABILITADO;INT;4478;9987;
7633;Faria e Filhos;HABILITADO;INT;8211;9987;
7637;Galvão S.A.;HABILITADO;INT;5256;9987;
7638;Ferreira e Padrão;HABILITADO;INT;5256;9987;
7639;Meireles e Sales S.A.;HABILITADO;INT;5919;9987;
764;Queirós-Santiago;HABILITADO;INT;3897;9987;
7642;Jimenes-Brito;HABILITADO;INT;2736;9987;
7643;Reis S.A.;HABILITADO;INT;5256;9987;
7644;Correia e Filhos;HABILITADO;INT;7788;9987;
7646;Valdez Comercial Ltda.;HABILITADO;INT;4474;9987;
7648;de Souza Comercial Ltda.;HABILITADO;INT;5256;9987;
7649;Roque-Solano;HABILITADO;INT;8007;9987;
7653;Pacheco-Guerra;HABILITADO;INT;2319;9987;
7654;Burgos e Cortês Ltda.;HABILITADO;INT;7981;9987;
7655;Verdugo e Ávila;HABILITADO;INT;5256;9987;
7659;Montenegro Comercial Ltda.;HABILITADO;INT;1107;9987;
7662;Delgado e Camacho;HABILITADO;INT;5256;9987;
7664;Padilha e Escobar;HABILITADO;INT;5256;9987;
7666;Correia-Galhardo;HABILITADO;INT;2736;9987;
7673;Mendes Comercial Ltda.;HABILITADO;INT;5256;9987;
7674;Ortega Ltda.;HABILITADO;INT;2736;9987;
7678;Carmona Comercial Ltda.;HABILITADO;INT;5256;9987;
7679;Rivera e Leon;HABILITADO;INT;5256;9987;
7698;Ramos-Solano;HABILITADO;INT;5256;9987;
7699;da Silva e Associados;HABILITADO;INT;5256;9987;
7700;Prado e Fontes;HABILITADO;INT;5256;9987;
7719;Paes-de Aguiar;HABILITADO;INT;9122;9987;
7758;Rezende Comercial Ltda.;HABILITADO;INT;5256;9987;
7759;Zamana e Delvalle;HABILITADO;INT;5919;9987;
7763;Saraiva-Casanova;HABILITADO;INT;5256;9987;
7765;Mendes-Tamoio;HABILITADO;INT;1548;9987;
7768;Serna-Velasques;HABILITADO;INT;8211;9987;
7771;Camacho Comercial Ltda.;HABILITADO;INT;5256;9987;
7789;Gonçalves Comercial Ltda.;HABILITADO;INT;7788;9987;
7791;Sanches-Matias;HABILITADO;INT;5256;9987;
7792;Abreu-Chaves;HABILITADO;INT;8211;9987;
7793;Gomes e Soares e Filhos;HABILITADO;INT;2736;9987;
7795;Ferreira e Batista e Filhos;HABILITADO;INT;5256;9987;
7796;de Aguiar e Vieira e Filhos;HABILITADO;INT;7788;9987;
7799;Dias e Soares;HABILITADO;INT;5919;9987;
7800;Maia e Rangel e Filhos;HABILITADO;INT;4474;9987;
7803;Mascarenhas Ltda.;HABILITADO;INT;1107;9987;
7805;Montenegro e Beltrão;HABILITADO;INT;4478;9987;
7814;Correia-Uchoa;HABILITADO;INT;8211;9987;
7818;Santacruz e Marinho;HABILITADO;INT;4474;9987;
7819;Lovato S.A.;HABILITADO;INT;2736;9987;
7821;Grego e Flores S.A.;HABILITADO;INT;5256;9987;
7822;Maia e Ramos e Associados;HABILITADO;INT;5256;9987;
7823;Lutero Comercial Ltda.;HABILITADO;INT;5256;9987;
7824;Aragão Comercial Ltda.;HABILITADO;INT;4478;9987;
7828;Aragão S.A.;HABILITADO;INT;1107;9987;
7832;Fernandes e Ávila e Associados;HABILITADO;INT;5256;9987;
7833;Cordeiro e Chaves;HABILITADO;INT;5256;9987;
7838;Rivera-Santacruz;HABILITADO;INT;4474;9987;
784;Valentin e Filhos;HABILITADO;INT;2229;9987;
7845;Maia Comercial Ltda.;HABILITADO;INT;4474;9987;
7847;Rosa e Romero;HABILITADO;INT;4474;9987;
7848;Padilha S.A.;HABILITADO;INT;4474;9987;
7857;Marinho e Filhos;HABILITADO;INT;4474;9987;
7858;Urias e Filhos;HABILITADO;INT;4474;9987;
7859;Serna Comercial Ltda.;HABILITADO;INT;5256;9987;
7861;Ramos e Valentin;HABILITADO;INT;4474;9987;
7862;das Dores e Ferreira;HABILITADO;INT;4474;9987;
7863;Escobar-Rosa;HABILITADO;INT;5256;9987;
7864;Madeira Comercial Ltda.;HABILITADO;INT;5919;9987;
7865;Burgos-Santacruz;HABILITADO;INT;4474;9987;
7866;Camacho Ltda.;HABILITADO;INT;5256;9987;
7867;de Aguiar e Brito S.A.;HABILITADO;INT;5256;9987;
7874;Medina e Leon Ltda.;HABILITADO;INT;5256;9987;
7875;Rodrigues e Rico S.A.;HABILITADO;INT;5256;9987;
7876;Mascarenhas e Maia;HABILITADO;INT;2319;9987;
7877;Torres Comercial Ltda.;HABILITADO;INT;5256;9987;
7878;Beltrão Ltda.;HABILITADO;INT;5256;9987;
7879;Batista Comercial Ltda.;HABILITADO;INT;9122;9987;
7880;Valdez e Salgado Ltda.;HABILITADO;INT;5256;9987;
7882;Padilha e Montenegro S.A.;HABILITADO;INT;5256;9987;
7883;Quintana Comercial Ltda.;HABILITADO;INT;5256;9987;
7886;Zaragoça e Quintana e Associados;HABILITADO;INT;5256;9987;
7887;Mascarenhas Comercial Ltda.;HABILITADO;INT;5256;9987;
7889;Mendes e Marques;HABILITADO;INT;4474;9987;
7899;Azevedo e Gomes;HABILITADO;INT;2736;9987;
7901;Azevedo-Lozano;HABILITADO;INT;5256;9987;
7903;Serna Comercial Ltda.;HABILITADO;INT;8211;9987;
7906;Godói-Brito;HABILITADO;INT;8211;9987;
7907;Paes Comercial Ltda.;HABILITADO;INT;7788;9987;
7908;Sanches e Filhos;HABILITADO;INT;5256;9987;
7909;Rangel e Salgado;HABILITADO;INT;5256;9987;
7910;Jimenes e Santiago S.A.;HABILITADO;INT;5256;9987;
7911;Pontes e Maia e Filhos;HABILITADO;INT;5256;9987;
7913;Gusmão Comercial Ltda.;HABILITADO;INT;4474;9987;
7917;Ramires e Marin;HABILITADO;INT;5256;9987;
7918;Galvão e Escobar;HABILITADO;INT;7788;9987;
7921;Soto e Burgos e Associados;HABILITADO;INT;2543;9987;
7922;Quintana Comercial Ltda.;HABILITADO;INT;5256;9987;
7924;Urias e Velasques;HABILITADO;INT;8211;9987;
7926;Tamoio e Sanches;HABILITADO;INT;5256;9987;
7945;Vieira Comercial Ltda.;HABILITADO;INT;1107;9987;
7950;Pedrosa Comercial Ltda.;HABILITADO;INT;1107;9987;
7956;de Souza Comercial Ltda.;HABILITADO;INT;5256;9987;
7960;Marques Comercial Ltda.;HABILITADO;INT;1107;9987;
7964;Aguiar e Abreu;HABILITADO;INT;5256;9987;
7965;Estrada Comercial Ltda.;HABILITADO;INT;2736;9987;
7966;Prado Ltda.;HABILITADO;INT;5256;9987;
7967;Burgos e Serna;HABILITADO;INT;2319;9987;
7971;Salas-Colaço;HABILITADO;INT;8007;9987;
7976;Casanova e Lozano e Filhos;HABILITADO;INT;3809;9987;
7977;Fontes e Teles e Filhos;HABILITADO;INT;4478;9987;
7981;Fontes e Perez;HABILITADO;INT;1107;9987;
7985;Madeira e Corona e Filhos;HABILITADO;INT;5256;9987;
7986;Queirós-Maldonado;HABILITADO;INT;8007;9987;
7987;Pacheco e Filhos;HABILITADO;INT;2324;9987;
7988;da Cruz e Ferraz Ltda.;HABILITADO;INT;5256;9987;
7989;Galhardo e Leon;HABILITADO;INT;2736;9987;
7992;Madeira-Padrão;HABILITADO;INT;3809;9987;
7995;Delvalle e Associados;HABILITADO;INT;5587;9987;
8011;Molina Comercial Ltda.;HABILITADO;INT;5256;9987;
8021;Ferraz Comercial Ltda.;HABILITADO;INT;5256;9987;
8023;Uchoa-Garcia;HABILITADO;INT;5256;9987;
8025;Balestero e Marin;HABILITADO;INT;1107;9987;
8034;Gusmão e Carrara S.A.;HABILITADO;INT;7788;9987;
8036;Serra-Padilha;HABILITADO;INT;7788;9987;
8039;Branco-Padrão;HABILITADO;INT;4478;9987;
8041;Leal Comercial Ltda.;HABILITADO;INT;2736;9987;
8052;Marques e Marés e Filhos;HABILITADO;INT;3298;9987;
8054;Furtado e Solano Ltda.;HABILITADO;INT;4478;9987;
8060;Camacho e Dominato Ltda.;HABILITADO;INT;4478;9987;
8061;Uchoa Comercial Ltda.;HABILITADO;INT;4478;9987;
8062;Rezende e Ávila;HABILITADO;INT;4478;9987;
8063;Mendes e Colaço e Filhos;HABILITADO;INT;4478;9987;
8065;Padrão e Domingues;HABILITADO;INT;5256;9987;
8066;da Rosa e das Dores S.A.;HABILITADO;INT;4474;9987;
8073;Romero e Filhos;HABILITADO;INT;5256;9987;
8082;Serna e Associados;HABILITADO;INT;5256;9987;
8084;Zamana Comercial Ltda.;HABILITADO;INT;4478;9987;
8086;Rivera-Carmona;HABILITADO;INT;2736;9987;
8088;Estrada e Estrada Ltda.;HABILITADO;INT;4478;9987;
8090;Fidalgo e Associados;HABILITADO;INT;3809;9987;
8098;Paes-Carmona;HABILITADO;INT;3897;9987;
8099;Dias e Ferreira e Filhos;HABILITADO;INT;4474;9987;
8104;Saraiva S.A.;HABILITADO;INT;1107;9987;
8105;Colaço e Oliveira S.A.;HABILITADO;INT;5256;9987;
8106;Sepúlveda-Salazar;HABILITADO;INT;2736;9987;
8113;Branco e Associados;HABILITADO;INT;2736;9987;
8124;Saraiva-Delatorre;HABILITADO;INT;5919;9987;
8146;Rivera Ltda.;HABILITADO;INT;4478;9987;
8165;Santiago-Dias;HABILITADO;INT;5256;9987;
8166;Gomes Comercial Ltda.;HABILITADO;INT;4474;9987;
8167;D'ávila-de Oliveira;HABILITADO;INT;5256;9987;
8173;Brito e Barreto;HABILITADO;INT;5587;9987;
8179;Valdez-Fontes;HABILITADO;INT;4474;9987;
8190;das Neves-Marinho;HABILITADO;INT;2319;9987;
8197;Salas e Associados;HABILITADO;INT;7183;9987;
8198;Bittencourt e Camacho;HABILITADO;INT;1548;9987;
8204;Gonçalves e Filhos;HABILITADO;INT;2319;9987;
8226;Correia Comercial Ltda.;HABILITADO;INT;4478;9987;
8241;Rios-Marinho;HABILITADO;INT;5256;9987;
8248;Serra e Uchoa Ltda.;HABILITADO;INT;4478;9987;
8249;Jimenes-Bezerra;HABILITADO;INT;7230;9987;
8261;Chaves-Vasques;HABILITADO;INT;1548;9987;
8262;Beltrão e Valdez e Associados;HABILITADO;INT;2319;9987;
8294;Delvalle e Carmona e Associados;HABILITADO;INT;5256;9987;
8295;Colaço-Casanova;HABILITADO;INT;5256;9987;
8304;Marinho Ltda.;HABILITADO;INT;2319;9987;
8311;Maldonado e Rangel;HABILITADO;INT;5919;9987;
8312;Ortiz-Delvalle;HABILITADO;INT;5587;9987;
8338;Aguiar Comercial Ltda.;HABILITADO;INT;5256;9987;
8344;Rocha-Sales;HABILITADO;INT;2736;9987;
8356;Rangel Ltda.;HABILITADO;INT;5256;9987;
8365;Gil e Mendonça;HABILITADO;INT;8211;9987;
8378;Santana e Velasques;HABILITADO;INT;5256;9987;
8389;da Rosa Ltda.;HABILITADO;INT;5256;9987;
8391;Montenegro e Galindo Ltda.;HABILITADO;INT;3809;9987;
8392;Faria Comercial Ltda.;HABILITADO;INT;8211;9987;
8397;Serrano e Marés S.A.;HABILITADO;INT;1639;9987;
8404;Assunção-Aguiar;HABILITADO;INT;5256;9987;
8405;Garcia e Marques;HABILITADO;INT;5256;9987;
8418;Aguiar e Cervantes Ltda.;HABILITADO;INT;9122;9987;
8423;Lutero-de Oliveira;HABILITADO;INT;4474;9987;
8424;Esteves-Estrada;HABILITADO;INT;8007;9987;
8446;Grego S.A.;HABILITADO;INT;4478;9987;
8534;Pereira e Rocha e Associados;HABILITADO;INT;4474;9987;
8537;Delgado e Padilha Ltda.;HABILITADO;INT;1548;9987;
8538;da Rosa e Rico Ltda.;HABILITADO;INT;5919;9987;
8542;Mascarenhas e Padrão;HABILITADO;INT;4478;9987;
8546;Salazar e Brito;HABILITADO;INT;5256;9987;
8547;Leal Comercial Ltda.;HABILITADO;INT;8211;9987;
8553;Escobar Comercial Ltda.;HABILITADO;INT;4474;9987;
8554;Vale e Faro;HABILITADO;INT;4474;9987;
8555;Mendes Comercial Ltda.;HABILITADO;INT;5256;9987;
8557;Salazar e Rangel;HABILITADO;INT;4478;9987;
8559;Maia-Flores;HABILITADO;INT;4478;9987;
8560;Escobar S.A.;HABILITADO;INT;4478;9987;
8561;Padilha e Delvalle;HABILITADO;INT;3809;9987;
8562;Ferminiano e Tamoio Ltda.;HABILITADO;INT;4478;9987;
8564;Camacho-Pontes;HABILITADO;INT;4474;9987;
8565;Espinoza e Toledo;HABILITADO;INT;5256;9987;
8567;Casanova e Delgado S.A.;HABILITADO;INT;3298;9987;
8576;Zaragoça Comercial Ltda.;HABILITADO;INT;2319;9987;
8578;Esteves e Beltrão;HABILITADO;INT;5083;9987;
8582;Faria e Cordeiro;HABILITADO;INT;7736;9987;
8584;Saraiva Comercial Ltda.;HABILITADO;INT;1107;9987;
8586;Cordeiro Ltda.;HABILITADO;INT;5256;9987;
8594;Gonçalves Comercial Ltda.;HABILITADO;INT;4474;9987;
8596;Guerra e Rangel S.A.;HABILITADO;INT;2736;9987;
8598;Bittencourt Comercial Ltda.;HABILITADO;INT;4474;9987;
8602;Lutero Comercial Ltda.;HABILITADO;INT;4474;9987;
8608;Rodrigues e Associados;HABILITADO;INT;5256;9987;
8609;das Dores e Carmona;HABILITADO;INT;4474;9987;
8610;Carrara S.A.;HABILITADO;INT;2736;9987;
8613;Galvão e Solano Ltda.;HABILITADO;INT;5256;9987;
8619;Quintana e Duarte e Filhos;HABILITADO;INT;5256;9987;
8620;Branco Ltda.;HABILITADO;INT;5256;9987;
8622;Franco Comercial Ltda.;HABILITADO;INT;5256;9987;
8625;Rivera-Casanova;HABILITADO;INT;5256;9987;
8627;Fonseca e Velasques;HABILITADO;INT;2736;9987;
8628;Rios Comercial Ltda.;HABILITADO;INT;5256;9987;
8629;Barros-Quintana;HABILITADO;INT;5256;9987;
8633;das Dores S.A.;HABILITADO;INT;5256;9987;
8634;Ortiz e Santana S.A.;HABILITADO;INT;5256;9987;
8639;Queirós e Ortiz S.A.;HABILITADO;INT;4474;9987;
8640;Zamana Comercial Ltda.;HABILITADO;INT;1107;9987;
8641;Rivera Comercial Ltda.;HABILITADO;INT;4478;9987;
8642;Sepúlveda Comercial Ltda.;HABILITADO;INT;5256;9987;
8648;Quintana e Perez e Associados;HABILITADO;INT;5256;9987;
8650;Soto Comercial Ltda.;HABILITADO;INT;5919;9987;
8652;Rico e Ramires Ltda.;HABILITADO;INT;5256;9987;
8653;Velasques e da Rosa;HABILITADO;INT;5256;9987;
8657;Ramos Comercial Ltda.;HABILITADO;INT;5256;9987;
8659;Teles S.A.;HABILITADO;INT;4478;9987;
8662;Assunção e Furtado Ltda.;HABILITADO;INT;5256;9987;
8664;Soares e Cortês e Associados;HABILITADO;INT;1107;9987;
8668;Cortês e D'ávila S.A.;HABILITADO;INT;5256;9987;
8674;Toledo Ltda.;HABILITADO;INT;9470;9987;
8681;Balestero-Ferminiano;HABILITADO;INT;5256;9987;
8688;Marin e Fidalgo e Filhos;HABILITADO;INT;5256;9987;
8689;Lozano S.A.;HABILITADO;INT;2319;9987;
8690;Romero-Gonçalves;HABILITADO;INT;5256;9987;
