IDCLIENTE;MES;NOTA
3554;2020-08;3
30367;2019-07;1
29456;2019-07;5
28225;2020-02;5
19034;2020-07;3
21229;2020-05;1
3901;2020-08;5
3901;2020-01;6
13184;2020-07;6
11470;2021-02;5
10193;2019-05;5
13885;2020-07;1
10532;2019-09;4
32415;2020-01;5
18889;2020-03;5
13190;2020-02;5
26045;2019-07;1
10643;2021-02;6
16763;2019-11;6
23764;2020-06;5
27881;2021-01;1
18973;2019-03;6
27881;2020-10;3
8542;2019-08;5
14445;2020-06;6
28349;2019-12;1
11253;2019-09;2
30730;2021-04;6
16518;2019-09;2
7584;2021-02;9
13284;2020-08;5
27933;2021-02;5
10434;2020-03;1
13885;2019-06;4
13308;2019-10;2
27219;2019-10;2
30960;2019-10;5
13244;2019-05;1
29023;2021-01;2
11279;2019-01;1
1565;2020-08;5
7362;2020-12;4
13767;2020-04;2
26213;2020-06;2
16657;2020-02;2
4729;2019-02;1
29316;2020-09;6
25139;2021-02;2
31399;2020-05;8
31378;2021-02;3
21235;2020-07;1
26214;2020-10;5
28003;2019-06;6
13992;2021-06;2
6075;2019-01;2
27768;2021-06;1
13374;2019-03;2
5582;2020-02;2
11279;2019-03;6
12559;2019-08;9
13158;2020-01;3
28851;2020-05;6
8446;2019-07;2
27353;2019-08;5
13987;2020-06;6
29881;2019-12;1
10988;2019-11;1
30542;2020-03;6
21410;2019-10;3
28698;2019-03;8
29236;2020-04;2
8446;2021-04;1
16657;2019-07;1
19424;2021-06;1
12092;2019-06;1
27186;2021-04;4
27469;2020-08;3
28983;2020-03;6
26179;2021-06;2
29627;2020-03;5
8061;2020-08;1
15782;2019-11;5
16532;2020-02;4
27689;2019-04;3
16015;2019-04;5
5372;2020-12;3
25221;2019-10;2
4079;2020-09;5
12699;2020-01;4
28974;2020-09;4
12848;2020-08;3
18882;2021-01;5
7987;2021-02;2
8557;2019-10;3
30443;2020-09;9
26707;2019-08;2
15618;2019-11;1
1544;2019-05;1
12767;2019-03;2
19047;2020-06;1
4452;2021-05;1
3877;2021-05;3
13568;2019-02;2
15443;2021-01;1
12341;2020-11;3
13879;2020-09;2
15623;2021-06;3
27979;2019-07;1
21410;2020-09;3
27166;2019-06;5
28904;2020-03;2
28592;2019-10;2
11015;2020-06;4
19047;2019-08;2
8226;2020-07;4
26958;2020-01;2
8562;2019-12;6
27299;2021-02;10
27469;2021-03;4
8562;2020-12;5
12894;2020-03;3
13885;2020-09;3
28305;2019-01;5
29751;2020-09;3
14519;2020-03;6
26199;2019-03;4
28458;2019-08;1
11304;2020-12;1
15240;2020-01;5
25724;2020-06;3
30385;2019-07;5
7584;2020-04;3
13167;2020-09;2
8062;2019-04;2
30730;2019-08;10
13373;2019-09;5
7362;2019-02;2
7632;2019-06;5
4086;2019-03;3
29083;2019-07;1
12341;2019-09;2
27084;2020-08;2
12236;2021-05;5
27219;2019-09;5
30226;2019-09;2
14203;2019-04;6
29942;2020-01;4
28698;2019-12;6
10802;2020-09;3
28410;2020-07;2
10744;2021-03;6
14298;2019-03;2
21410;2020-07;3
16097;2020-11;7
13003;2019-09;2
16655;2020-08;6
27474;2020-05;6
19403;2020-12;1
25165;2020-02;5
12127;2020-08;3
32359;2020-12;3
27836;2019-05;6
27309;2019-07;4
28727;2019-09;4
13374;2019-11;8
15782;2020-05;1
25076;2020-03;2
16532;2019-12;8
13767;2019-10;1
21151;2020-03;3
2125;2019-12;4
15163;2020-12;3
21640;2020-09;2
16657;2020-09;4
12337;2021-04;3
11274;2021-02;6
3877;2020-08;1
13100;2020-02;3
1544;2019-10;4
26965;2019-12;3
15027;2019-07;4
10434;2020-02;5
5504;2019-08;6
4533;2020-08;2
14887;2019-08;3
16172;2019-08;7
10545;2020-03;3
8446;2019-06;4
21196;2020-08;5
11056;2020-03;4
30563;2019-08;3
11859;2021-03;2
31377;2020-09;5
8248;2020-05;3
12336;2020-04;9
16009;2019-09;4
10139;2019-12;6
10532;2019-08;1
31419;2020-03;5
13502;2019-07;6
7632;2019-08;2
3318;2020-06;1
18915;2021-06;4
12273;2020-02;6
13373;2019-02;4
8542;2021-03;1
11521;2020-01;5
14220;2019-05;8
1664;2021-05;1
12341;2020-09;4
11981;2020-12;1
11691;2020-11;5
13830;2020-07;6
29057;2020-06;1
12622;2020-09;8
10535;2020-12;2
28225;2019-08;4
7805;2019-05;3
32466;2021-02;6
12044;2019-06;1
12337;2021-02;3
10784;2019-05;6
10988;2020-02;1
13680;2021-06;4
15877;2019-09;4
21640;2020-08;10
1844;2019-08;4
30702;2019-10;4
14605;2019-08;5
18915;2021-02;5
29493;2019-05;4
26295;2021-01;9
8249;2019-09;5
19085;2020-12;6
14504;2019-11;6
28463;2021-01;6
11837;2019-09;2
2125;2020-03;4
4272;2020-09;5
28660;2019-10;5
11745;2021-01;7
13108;2020-07;1
1844;2019-05;5
27259;2019-04;6
12390;2019-03;5
11939;2019-05;2
28974;2019-12;6
3899;2020-03;4
29317;2021-01;4
21367;2021-03;5
27962;2021-03;3
6075;2020-11;2
12117;2019-09;1
14519;2019-04;1
13879;2021-06;5
29493;2019-07;8
12848;2021-04;4
30114;2019-07;6
10545;2020-02;3
21229;2020-09;9
14277;2019-12;4
544;2019-09;4
5582;2019-09;6
31399;2021-02;6
27243;2019-09;1
14203;2020-01;6
10139;2021-05;3
19477;2019-09;5
21640;2019-05;6
14705;2020-07;2
10643;2019-11;5
32101;2020-03;6
2125;2021-06;9
28335;2021-03;6
13898;2019-11;2
25641;2020-01;2
12002;2020-02;5
15308;2019-09;2
27192;2019-09;6
29751;2021-01;5
21640;2020-12;10
12764;2019-04;6
23764;2021-05;2
10782;2019-08;3
14851;2021-06;1
28998;2021-06;5
13570;2019-03;6
14141;2021-01;6
12856;2021-04;6
29645;2020-07;1
12156;2019-09;5
26179;2019-11;6
4093;2019-05;9
10784;2020-08;1
1565;2020-05;3
13100;2019-04;5
21841;2019-09;1
4079;2019-12;6
15782;2020-10;4
303;2020-03;5
15308;2020-05;1
12055;2019-12;3
8740;2020-01;5
25521;2021-05;5
19413;2021-04;2
32339;2019-11;4
5967;2020-06;3
18982;2019-03;6
16009;2019-03;2
1844;2019-02;1
12334;2021-04;3
7824;2021-03;6
10797;2019-07;3
28698;2020-11;5
10293;2019-03;3
15954;2019-05;2
10195;2019-12;3
25641;2020-08;5
30542;2020-12;5
25076;2020-12;1
12334;2019-08;2
13739;2019-11;4
13284;2020-06;5
8146;2020-10;2
3901;2020-05;3
10784;2020-02;5
27828;2020-08;8
24203;2020-07;3
30246;2020-11;2
11981;2021-01;6
26322;2019-06;1
24453;2020-08;4
28025;2020-10;4
7987;2019-12;4
27026;2020-12;2
15308;2020-07;3
28904;2020-04;6
7805;2021-03;6
27265;2019-08;5
29881;2020-08;6
29747;2019-11;1
28335;2021-05;2
11880;2019-08;2
28429;2021-05;2
13191;2020-03;4
25965;2019-12;4
2947;2019-06;3
27026;2020-03;6
19473;2021-01;1
14137;2021-04;6
10431;2019-02;4
13225;2019-04;1
29456;2019-12;2
13011;2020-03;4
8054;2020-06;1
28335;2019-12;1
13158;2019-04;4
1565;2019-09;3
29737;2019-12;2
16097;2019-10;5
18889;2021-01;6
14491;2020-12;4
28429;2019-02;5
13750;2019-07;3
28335;2020-01;2
14572;2020-08;4
13992;2020-07;6
13750;2020-07;3
26214;2020-09;6
14630;2020-09;4
16630;2020-03;4
7494;2021-01;5
18061;2020-07;3
8146;2020-11;6
16015;2020-08;2
15519;2019-07;2
14138;2019-11;5
14645;2020-07;1
25165;2019-12;7
29023;2020-07;1
16763;2019-08;1
14323;2020-02;2
4150;2020-03;6
11304;2019-09;2
25165;2021-02;5
5648;2021-02;2
30527;2020-07;6
26910;2019-09;5
16638;2021-05;6
27700;2020-07;4
28410;2021-06;9
16518;2019-02;6
21590;2019-10;4
13167;2021-02;5
14835;2020-10;1
7805;2019-08;3
6075;2019-06;2
11252;2020-06;2
13373;2020-02;2
32230;2019-08;3
544;2020-08;5
14289;2019-05;4
14137;2021-06;3
14445;2019-12;4
14817;2021-05;7
27979;2019-04;1
5891;2020-10;1
28459;2021-06;3
11252;2019-10;2
12562;2020-05;10
14237;2020-08;5
644;2021-01;9
25925;2019-12;2
16827;2019-08;2
19304;2020-06;4
14297;2021-05;1
8052;2019-07;3
30069;2020-06;2
29043;2021-06;2
15762;2020-09;4
29316;2020-03;3
24203;2021-03;3
30678;2019-06;4
30028;2019-11;2
31315;2019-01;2
3896;2021-02;2
30622;2019-05;6
27907;2020-05;4
21092;2019-12;4
29057;2019-11;1
14835;2020-11;1
21020;2019-01;3
27026;2020-02;5
26874;2019-12;2
8806;2019-04;2
13151;2020-03;5
14851;2019-06;2
10195;2021-05;3
20773;2019-11;1
15152;2019-04;4
4079;2019-02;4
27828;2020-03;1
12767;2020-04;5
27026;2021-01;4
16714;2019-05;5
11274;2021-04;5
14844;2019-06;6
27287;2020-02;5
29981;2019-10;5
8039;2020-11;6
32411;2020-02;4
30747;2021-06;1
25221;2019-08;5
29762;2019-10;4
17967;2019-12;3
28469;2019-06;4
8146;2019-11;3
14994;2021-06;6
16169;2019-08;6
2868;2019-11;6
16078;2019-05;4
21367;2020-06;9
12002;2019-11;5
8542;2019-12;6
21020;2020-11;3
14277;2019-11;3
1467;2020-04;6
14945;2020-08;5
13191;2020-02;4
8061;2020-03;5
303;2019-04;3
32445;2019-11;4
13158;2020-02;1
12902;2019-04;3
5813;2020-10;9
11274;2020-12;6
15762;2019-12;6
13378;2020-12;1
25165;2020-07;4
19047;2020-05;4
8542;2019-09;5
13191;2020-12;4
16700;2020-03;8
19424;2020-09;1
19132;2021-01;8
12699;2020-02;3
28998;2020-01;1
28305;2019-07;3
19238;2019-08;4
13184;2020-06;2
29751;2019-12;4
24453;2019-08;5
14491;2020-09;1
10195;2021-06;3
27828;2021-02;4
27353;2020-06;3
19518;2019-09;10
14297;2020-12;1
18190;2020-08;2
13151;2021-04;6
27933;2021-04;9
31365;2020-03;1
30122;2020-11;5
16478;2019-09;10
19085;2020-09;3
4452;2019-09;5
24951;2019-06;1
11252;2019-11;4
16630;2020-02;6
12583;2019-07;6
26179;2019-09;5
28098;2020-02;4
14504;2020-12;5
5891;2020-06;6
14277;2019-08;9
11812;2019-06;6
27700;2020-05;2
14519;2019-11;5
21092;2021-04;6
14835;2019-08;4
28698;2019-08;5
14504;2019-09;2
29657;2019-07;1
7492;2021-02;6
15519;2019-10;4
25583;2021-02;1
14853;2020-01;6
14860;2019-05;4
1467;2021-03;4
11304;2019-11;2
1467;2019-08;1
26910;2020-04;4
10012;2020-09;2
14445;2020-03;3
14835;2021-02;2
21020;2020-12;5
30641;2020-03;3
21846;2020-01;4
32339;2020-10;6
12408;2020-02;4
544;2021-02;5
31315;2019-07;1
18190;2019-06;5
19085;2020-04;5
13283;2019-06;2
26882;2020-12;6
10490;2019-09;4
1565;2021-02;5
25076;2021-05;4
19518;2019-12;2
23951;2020-01;5
4150;2019-02;3
21196;2020-03;1
11859;2019-09;2
15256;2019-12;6
8248;2020-01;1
27353;2020-10;6
15138;2021-03;1
5891;2020-05;3
27084;2020-03;6
13502;2019-04;5
13736;2019-11;3
25433;2020-10;8
1565;2019-05;4
13767;2019-07;3
24537;2019-07;2
30118;2020-11;5
27026;2021-04;4
3554;2019-06;6
11521;2019-06;2
10388;2019-05;2
30028;2020-10;2
1664;2020-08;4
12856;2020-12;6
27768;2019-09;6
13121;2021-02;1
30122;2019-11;2
26295;2020-09;4
19904;2019-12;1
31399;2019-08;4
27259;2021-02;4
30527;2019-08;4
30495;2019-07;3
28765;2020-07;2
12148;2020-01;4
19159;2020-04;2
644;2020-03;10
14945;2020-07;6
29627;2019-12;6
29076;2020-01;1
27830;2019-09;6
3318;2021-04;5
29390;2020-06;4
16097;2020-06;6
27149;2019-05;7
30130;2019-09;5
29057;2020-08;4
11745;2020-01;3
25067;2019-08;2
16714;2020-11;1
13423;2020-03;2
12870;2019-03;1
26874;2019-10;2
26942;2019-12;1
14887;2019-04;5
21846;2020-02;5
13151;2019-02;5
18845;2019-05;2
25706;2020-06;4
11371;2020-12;4
15100;2020-08;3
27186;2019-09;1
13879;2020-10;2
8740;2019-05;1
14630;2020-08;4
30122;2020-06;1
12743;2019-01;4
15508;2019-07;1
13992;2020-04;6
12894;2020-01;6
4093;2021-02;2
15248;2019-11;6
25724;2020-01;2
30645;2020-11;3
29633;2019-12;6
28700;2019-05;1
7492;2019-12;6
5648;2021-01;10
13374;2020-08;4
12420;2020-12;6
8052;2021-03;3
10104;2020-01;4
30385;2019-12;3
8084;2021-03;7
14962;2019-06;5
15877;2019-12;6
13900;2020-08;4
27962;2019-07;1
28701;2019-03;5
14297;2019-11;1
29645;2020-12;3
19746;2019-09;1
10744;2021-02;5
25221;2020-06;1
13373;2020-09;1
29981;2019-02;6
27345;2020-05;6
11123;2019-09;9
12562;2019-12;5
19473;2019-06;4
25076;2021-01;4
25076;2019-07;6
26179;2019-05;3
10545;2020-05;6
29692;2020-05;2
8641;2021-01;3
1544;2019-08;6
16350;2019-07;2
26181;2020-12;4
16431;2019-11;1
30120;2020-07;3
5967;2020-08;3
12622;2020-02;5
7824;2019-08;5
29317;2020-09;2
11371;2019-07;4
28998;2019-11;1
10139;2019-06;2
11056;2020-12;2
26184;2019-03;5
14994;2021-03;6
11253;2019-06;6
19477;2019-08;1
30443;2019-11;5
28904;2021-01;3
25365;2019-09;1
29373;2020-01;6
25433;2020-12;4
30912;2020-02;10
12658;2019-03;6
29782;2020-03;3
29751;2020-04;6
18982;2020-08;4
10529;2019-04;5
27345;2021-04;2
7501;2019-08;3
5648;2019-12;3
25076;2020-06;2
7824;2020-07;2
18483;2021-02;6
13374;2019-10;5
18882;2021-02;4
32359;2019-09;5
24537;2021-03;5
8054;2020-01;5
12562;2019-11;4
30747;2020-07;6
31315;2021-03;1
30527;2021-05;2
5372;2020-06;6
28904;2020-10;6
18190;2020-07;5
7492;2019-01;5
13168;2019-06;1
19422;2019-12;4
22;2019-10;5
28765;2019-09;5
28578;2019-10;6
28904;2020-09;5
28066;2021-04;8
28998;2019-01;4
18764;2019-04;4
32411;2021-01;1
28428;2019-09;5
13158;2019-06;10
26707;2019-03;3
26045;2019-05;3
27907;2019-09;6
30443;2021-02;4
7540;2020-05;1
28660;2020-03;7
14138;2019-10;5
19212;2020-02;2
13158;2020-12;5
21410;2019-01;9
13313;2020-10;1
30622;2019-06;5
11521;2019-05;7
27828;2019-05;1
32014;2019-05;5
28727;2020-05;10
12044;2021-04;6
4272;2020-03;4
21150;2020-10;4
14887;2021-06;3
27962;2019-05;6
30730;2020-03;9
7540;2019-07;1
15782;2021-04;6
16532;2020-12;5
16350;2020-11;5
28493;2019-04;5
10139;2021-04;2
12156;2019-12;2
26882;2019-06;3
14031;2020-07;2
12767;2020-12;5
25232;2020-09;1
7362;2021-03;10
25165;2020-06;5
25706;2020-01;4
11745;2019-01;5
29629;2019-02;3
15623;2020-12;1
19034;2020-08;3
14289;2020-01;2
11691;2021-02;2
30563;2020-05;2
8146;2019-10;1
10388;2019-08;6
4079;2019-07;2
10024;2021-06;5
15100;2019-06;6
7585;2021-06;6
26910;2019-12;5
12336;2020-11;5
14297;2019-09;6
7579;2020-02;6
29236;2020-10;5
28765;2019-05;5
19424;2020-05;4
28555;2021-06;3
5967;2020-04;2
14705;2019-10;5
29881;2021-01;1
2947;2019-05;5
27907;2019-05;1
27453;2019-12;2
13158;2020-05;4
13373;2019-05;4
5813;2020-03;6
13003;2020-02;5
12870;2020-10;6
15623;2019-12;3
32452;2020-07;2
27474;2021-04;3
3554;2019-05;5
10529;2021-06;4
25139;2020-09;5
14605;2020-06;6
15929;2021-06;10
29241;2021-05;1
29627;2019-11;4
10104;2021-06;3
13191;2019-04;3
21229;2020-08;2
27474;2019-05;3
26882;2019-12;5
11056;2020-05;2
27453;2020-10;6
8060;2019-01;8
11945;2020-12;1
13987;2020-02;10
29010;2019-05;1
15519;2020-02;1
27881;2020-03;5
12236;2020-08;4
15163;2019-05;2
12748;2020-01;5
20457;2019-11;2
10643;2021-03;3
27285;2020-10;3
15695;2019-09;2
11304;2020-09;5
10988;2020-07;1
27084;2020-07;3
14645;2019-12;6
16431;2020-11;3
12236;2019-12;5
31056;2019-07;6
21590;2021-04;2
11905;2021-05;4
29043;2021-05;6
18915;2019-02;6
19093;2019-11;4
644;2020-01;3
10712;2019-05;2
12564;2019-06;6
10004;2019-07;4
16169;2019-06;10
13767;2020-02;3
28974;2019-09;1
14630;2019-06;2
32116;2020-02;2
10988;2019-04;3
30507;2021-04;2
28998;2019-08;3
13423;2020-08;5
10535;2020-07;3
14277;2020-07;2
20457;2020-10;3
30080;2019-08;2
8446;2021-06;5
12757;2019-11;5
15308;2019-06;4
26199;2019-11;2
28428;2019-04;1
25139;2020-12;6
30122;2019-04;3
30509;2019-11;2
14811;2019-11;3
29657;2020-01;2
3899;2021-05;1
8641;2020-11;2
15954;2021-05;2
21410;2020-01;1
29881;2019-08;3
12320;2020-08;1
27881;2019-10;3
19093;2020-10;5
14323;2019-11;5
27026;2019-09;2
28305;2020-07;6
7492;2021-05;2
10388;2019-04;4
18764;2019-02;1
12673;2020-01;5
32415;2019-07;4
29023;2020-08;4
30914;2020-05;1
11667;2020-05;3
12609;2019-10;4
3318;2020-10;5
11939;2020-06;2
29942;2019-06;1
27047;2019-10;2
27830;2020-05;3
19132;2020-02;7
31959;2020-11;6
30385;2020-04;2
18973;2019-12;5
29881;2021-03;5
14985;2020-05;4
30246;2021-03;4
19132;2020-10;6
7585;2019-05;5
3896;2019-03;3
25724;2021-06;5
24186;2020-08;2
29334;2021-01;5
26965;2021-02;2
29334;2019-08;9
25076;2021-03;2
29076;2019-12;2
4150;2020-09;6
28040;2020-03;1
29456;2019-08;3
13767;2020-06;3
30122;2021-03;5
28428;2019-01;3
7486;2020-01;2
28138;2020-03;4
12564;2020-09;4
14089;2020-10;1
11945;2021-02;6
24804;2019-12;6
3554;2020-11;2
22;2020-07;6
10388;2020-07;2
13568;2021-01;1
13167;2019-02;6
14630;2019-12;7
21235;2020-10;2
10434;2019-03;2
30779;2019-06;2
5967;2019-06;3
14277;2019-07;6
8446;2019-04;6
13121;2019-05;2
30645;2020-01;2
7492;2019-11;6
12709;2020-04;2
14137;2019-12;4
25521;2019-01;6
30443;2021-04;1
18882;2020-08;4
8052;2020-02;5
10782;2019-02;6
26398;2019-07;5
13570;2020-05;5
21894;2020-03;4
16655;2020-11;7
13374;2019-02;4
12767;2019-07;3
28851;2020-10;6
30730;2019-05;4
14519;2020-05;4
28450;2021-06;2
12757;2020-01;6
26036;2019-09;4
8039;2021-02;3
30730;2021-03;4
25724;2019-06;6
10784;2019-03;5
18483;2019-03;3
26398;2021-01;5
16350;2020-08;5
29317;2020-11;5
28701;2019-11;3
26958;2020-09;4
16015;2019-11;1
11056;2020-10;3
29023;2020-11;2
10545;2020-10;6
28713;2021-03;6
16763;2019-07;6
12390;2020-06;1
13190;2019-04;5
11315;2020-04;5
11272;2019-10;4
2947;2019-07;4
14491;2021-05;6
3899;2019-01;1
8560;2019-02;5
8226;2021-05;2
29236;2019-07;3
30542;2020-02;5
19477;2019-06;7
26958;2020-02;5
7494;2019-01;9
24203;2021-02;4
14230;2021-06;4
24453;2021-03;6
20773;2020-08;1
15782;2020-12;3
29057;2020-01;2
12793;2019-04;5
13570;2020-02;4
27613;2021-01;4
24804;2020-05;3
19904;2021-02;4
14887;2020-05;5
14230;2019-11;6
29236;2021-04;1
7632;2019-07;5
16657;2021-01;2
24881;2020-10;6
30914;2019-10;5
28429;2020-01;3
18764;2020-01;6
11691;2020-03;8
13167;2020-05;4
27836;2019-07;4
28335;2020-04;5
12699;2019-03;6
29633;2019-08;4
32466;2020-05;1
12673;2020-02;3
11197;2021-05;1
24203;2020-08;4
6075;2019-11;5
14289;2020-07;3
24186;2019-10;2
30443;2019-01;5
16015;2020-04;5
12273;2021-06;3
19518;2019-03;1
11301;2019-10;4
25583;2021-05;5
19424;2020-04;2
14844;2021-06;5
29334;2021-03;3
4493;2020-11;5
13423;2019-04;4
29762;2019-07;5
21150;2020-06;3
26707;2020-03;5
14645;2019-09;1
24444;2019-05;1
31377;2019-11;3
28698;2019-04;2
14137;2020-06;9
1544;2019-07;6
13121;2019-01;8
27219;2021-01;9
12761;2020-08;5
22;2019-09;5
26214;2021-03;5
11123;2020-01;2
20319;2019-09;5
27010;2020-08;6
11905;2019-05;4
30495;2020-02;3
30316;2019-06;2
11371;2020-01;2
15782;2019-08;5
10139;2020-03;6
13568;2020-08;4
28459;2019-10;2
27768;2019-10;6
23951;2019-07;4
32417;2019-08;2
8641;2020-09;3
10797;2019-11;2
13378;2019-11;5
30960;2019-12;5
19403;2020-05;4
30499;2021-02;4
14853;2019-07;5
30122;2020-10;1
27907;2021-02;3
23764;2020-11;5
26295;2021-02;9
27010;2020-02;5
31417;2019-08;6
27453;2020-09;6
14945;2020-09;1
30337;2019-05;3
26214;2020-06;5
16169;2019-12;1
16700;2020-04;6
28098;2020-04;3
21894;2020-04;5
15308;2021-06;2
13975;2019-06;6
30069;2019-03;6
14945;2019-09;3
26295;2020-08;3
28851;2019-08;2
30499;2020-01;6
4272;2020-06;2
30914;2019-05;4
13313;2020-06;9
14031;2020-09;5
1844;2020-07;2
25512;2020-10;1
18889;2020-12;3
29942;2021-02;1
20943;2020-03;3
4533;2019-01;6
7805;2021-06;4
12673;2019-08;1
11521;2019-10;5
28225;2021-03;1
3318;2019-04;6
32466;2020-10;2
27259;2020-03;4
26965;2019-11;4
12767;2019-05;1
8559;2019-06;1
30914;2020-09;2
24881;2021-02;6
7494;2020-05;4
11301;2019-04;6
25721;2020-06;2
12044;2019-12;4
4493;2020-06;6
13121;2019-06;1
19159;2020-09;6
12837;2020-03;6
12848;2020-04;1
30028;2019-03;3
12837;2020-11;4
18416;2020-06;4
29456;2021-01;2
30912;2019-12;2
30563;2019-12;6
26882;2020-07;4
14844;2021-05;2
21092;2020-12;6
303;2019-02;3
1084;2019-12;4
10782;2020-01;5
8567;2019-11;6
10024;2021-03;2
12236;2021-06;3
27010;2019-04;2
19413;2020-04;2
13108;2019-11;2
10802;2021-04;5
12856;2019-10;4
12334;2020-11;6
30730;2019-09;2
15618;2020-01;5
29076;2020-07;6
12273;2020-07;4
14504;2020-01;3
2947;2021-06;1
27988;2019-08;2
13900;2019-10;1
19477;2019-12;4
31377;2021-06;9
24453;2019-05;4
24444;2021-03;3
18726;2020-03;5
16431;2020-06;3
8562;2019-04;1
10388;2020-12;7
25232;2019-07;10
8446;2020-10;4
7977;2019-07;2
12721;2020-04;8
12148;2019-10;5
25139;2019-05;2
30246;2020-03;1
14141;2020-11;4
27474;2019-12;3
12870;2020-08;3
10388;2019-06;3
26874;2020-10;1
28493;2021-03;2
30914;2019-09;3
10012;2020-02;3
25965;2020-02;5
10100;2019-09;4
14630;2020-04;2
8063;2019-12;10
8061;2021-06;6
21841;2019-11;6
11880;2019-09;6
28138;2019-09;10
29083;2020-12;4
16532;2019-06;1
14705;2019-05;3
24807;2019-06;2
10643;2020-06;6
30118;2019-06;5
10999;2020-04;5
8052;2019-02;3
16478;2019-11;10
15929;2019-05;5
28138;2019-12;6
2868;2020-11;6
15428;2019-05;7
28429;2020-02;4
11315;2020-09;4
14817;2021-04;2
12334;2020-07;3
28765;2020-08;6
30316;2019-10;1
13244;2019-01;6
30509;2020-07;4
18882;2019-05;5
7492;2019-05;6
13121;2020-10;2
12127;2019-12;3
7494;2020-09;6
28493;2020-04;5
18973;2020-03;7
24881;2021-06;6
27309;2020-09;3
1565;2019-07;9
8226;2019-04;1
30912;2020-10;5
1544;2021-05;4
16638;2021-06;5
10529;2020-09;1
29023;2020-02;2
12757;2019-05;4
13167;2021-01;4
30509;2021-03;3
21031;2019-09;2
11837;2020-05;6
14138;2019-09;1
13767;2020-09;5
27781;2020-06;4
8806;2020-07;3
11056;2019-12;3
28040;2021-05;6
8740;2020-09;2
8054;2021-04;2
14491;2019-08;5
12055;2020-04;1
21640;2019-07;2
22;2020-05;10
8062;2019-07;4
7824;2020-04;6
18726;2020-07;6
28066;2019-05;5
16518;2020-07;8
24186;2021-04;8
14178;2019-05;5
21590;2020-01;3
19424;2021-02;5
13190;2021-02;2
29317;2019-05;8
11837;2019-06;4
15767;2020-02;4
27092;2019-09;1
8559;2019-12;5
29981;2020-05;5
8249;2019-05;4
14138;2019-08;3
14645;2020-04;5
32071;2019-08;4
32411;2019-09;5
14491;2020-04;3
21410;2021-06;5
20457;2019-10;5
4533;2019-10;6
25722;2019-07;6
30779;2019-08;6
28428;2020-01;2
29645;2019-07;1
14289;2019-12;9
14297;2020-07;4
13158;2020-09;1
29023;2019-08;4
10195;2019-08;3
19904;2020-09;2
12677;2020-06;1
12837;2021-01;7
14141;2019-08;7
15782;2020-02;3
7540;2019-02;6
16532;2021-04;3
30130;2020-02;4
16827;2020-04;5
12273;2019-04;6
10195;2021-01;5
7805;2019-02;3
24527;2020-03;3
11056;2020-11;4
28003;2019-08;2
644;2019-10;5
11945;2019-11;3
11279;2019-05;4
4452;2020-04;4
8641;2020-03;6
23764;2019-09;2
24881;2019-02;5
11123;2019-05;2
10981;2019-08;1
24186;2019-09;1
31959;2020-04;1
18587;2019-10;2
11667;2021-06;6
14605;2020-07;6
26179;2019-01;6
